지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),최다풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),기사,안개 계속시간(hr)
239,세종,2022-12-21,-.1,-2.5,25,1.4,1528,,,,,,5.6,5.3,340,2317,3.4,320,2337,.7,591,320,-2.1,67,312,86.8,5.3,1001.4,1021.8,1,1009.8,1524,1012.7,9.7,0,,,,,,,,,8.5,5.3,0,-4.3,,,,,,,,,,,,,,
239,세종,2022-12-22,-5.1,-8.3,2206,.2,1,,,,,,.8,9.2,320,1353,6.1,340,1300,2.5,2125,340,-10,52,1429,69.1,2.9,999.5,1011.8,2208,1009.2,1339,1010.9,9.6,3.4,,,,,,,,,5.4,2.3,.1,-5.4,,,,,,,,,,,,,,
239,세종,2022-12-23,-8.2,-10.7,2356,-5.2,1323,,,,,,.3,11.9,320,1133,6.3,320,1140,3,2618,320,-14.2,48,1127,62.5,2.1,1002.6,1018.3,2246,1011.3,1,1014.2,9.7,5.3,,,,,,,,,8.4,2.9,-1.2,-5.8,,,,,,,,,,,,,,
239,세종,2022-12-24,-9.2,-13.6,717,-4.2,1537,,,,,,,3.9,320,1136,2.2,340,1138,.9,747,320,-16.2,37,1539,57.8,1.7,1009.8,1023.4,2232,1018,4,1021.5,9.6,7.7,,,,,,,,,2.4,.6,-2.4,-11,,,,,,,,,,,,,,
239,세종,2022-12-25,-5.4,-12.1,539,2.4,1521,,,,,,,6.2,320,1550,2.9,320,1551,.7,606,180,-10.7,40,1449,67.8,2.7,1012.8,1026,2355,1022.9,1430,1024.4,9.7,7.7,,,,,,,,,2.1,.5,-2.8,-11.3,,,,,,,,,,,,,,
239,세종,2022-12-26,-4.1,-9.7,740,1.4,1453,,,,,,,2,90,1147,1.3,90,1206,.4,307,90,-8.8,45,1228,71.5,3.1,1015.3,1028.5,2356,1025.4,1437,1026.9,9.7,5.6,,,,,,,,,2.3,.4,-2.7,-11.7,,,,,,,,,,,,,,
239,세종,2022-12-27,-2.9,-8.9,731,3.2,1426,,,,,,,2.6,70,1415,1.8,70,1405,.4,383,90,-7.9,43,1311,70.1,3.4,1018.2,1031.8,1012,1028.1,1413,1029.8,9.7,7.4,,,,,,,,,1.9,1.3,-2.7,-10.1,,,,,,,,,,,,,,
239,세종,2022-12-28,-2.4,-5.5,544,2.8,1440,,,,,,,5.7,340,1130,4,340,1131,1.2,1011,320,-8.4,36,1406,65.5,3.3,1019.3,1033.7,2311,1028.9,514,1030.9,9.7,5.4,,,,,,,,,3.4,1.9,-1.4,-11.2,,,,,,,,,,,,,,
239,세종,2022-12-29,-3.5,-8.5,754,1.5,1436,,,,,,,5,340,1447,2.8,320,1508,.6,551,340,-9.7,37,1446,64.6,2.9,1021.7,1034.5,249,1031.6,1431,1033.4,9.7,6.5,,,,,,,,,3.5,2.5,-2.3,-11.8,,,,,,,,,,,,,,
239,세종,2022-12-30,-1,-3.9,2,3,1323,,,,,,.1,4.2,340,359,2.6,340,1555,1,840,290,-6.7,49,1548,66.5,3.7,1020.9,1033.5,1,1030.7,1404,1032.3,9.7,1.9,,,,,,,,,5.8,3.9,-.7,-9.3,,,,,,,,,,,,,,
239,세종,2022-12-31,-1.4,-4.8,303,4.5,1540,,,,,,,3.9,290,1513,1.9,270,1445,.6,480,340,-6.9,45,1555,67.1,3.7,1020,1033.4,1009,1030.1,1743,1031.5,9.7,2.7,,,,,,,,,3.9,1.9,-1.4,-10.7,,,,,,,,,,,,,,
239,세종,2023-01-01,-.8,-6,543,6,1327,,,,,,,7.5,340,1608,5,320,1609,1.1,979,290,-10.5,19,1407,53.3,2.8,1019.9,1033,2317,1029.5,1608,1031.4,9.7,6.7,,,,,,,,,4.3,2.6,-1.3,-10,,,,,,,,,,,,,,
239,세종,2023-01-02,-3.3,-6.6,755,1.9,1418,,,,,,,4.8,340,1444,2.9,320,1450,1.2,995,320,-15.2,22,1512,40.9,1.9,1021.1,1034.2,853,1030.1,1528,1032.7,9.7,7.8,,,,,,,,,,,-1.4,-12.4,,,,,,,,,,,,,,
239,세종,2023-01-03,-3.7,-9.3,705,2.6,1508,,,,,,,5.4,340,1514,3.4,340,1520,1,870,290,-12.1,30,1510,54.8,2.4,1019.6,1032.7,812,1028.8,1454,1031.1,9.7,7.8,,,,,,,,,0,0,-1.4,-13.9,,,,,,,,,,,,,,
239,세종,2023-01-04,-1.8,-7.4,339,5.1,1355,,,,,,,6.5,320,1415,3.9,320,1417,.8,665,290,-9.8,31,1445,56.1,2.9,1019.6,1032.3,1009,1029.6,1516,1031.1,9.7,7.2,,,,,,,,,1.1,.4,-.5,-12,,,,,,,,,,,,,,
239,세종,2023-01-05,-1.5,-6.2,752,4,1411,,,,,,,2.7,50,1514,1.7,360,1730,.5,411,70,-6.8,43,1413,68.5,3.7,1019.7,1032.9,933,1029.7,1359,1031.2,9.7,5.4,,,,,,,,,4,3.8,-1,-10.9,,,,,,,,,,,,,,
239,세종,2023-01-06,.8,-4.4,809,6.3,1425,,,,,,.7,4.4,290,2348,3,180,2331,.6,525,180,-3.3,54,1337,74.9,4.9,1011.4,1030.3,1,1015.1,2258,1022.7,9.8,5.7,,,,,,,,,3.5,2.8,.2,-9.7,,,,,,,,,,,,,,
239,세종,2023-01-07,2.9,-1.7,2400,6.3,1252,,,,,,0,7.3,270,1332,4.3,320,1327,1.8,1522,290,-4.5,37,1436,59.5,4.4,1009.1,1024.6,2304,1015.3,23,1020.3,9.8,7.2,,,,,,,,,2.5,1.6,2,-8.9,,,,,,,,,,,,,,
239,세종,2023-01-08,.6,-4.7,730,7,1526,,,,,,,2.7,360,1320,1.7,20,1320,.4,337,70,-5.3,38,1520,66.8,4.1,1013.9,1027.4,819,1023.8,1531,1025.2,9.8,7.6,,,,,,,,,1.1,1,.8,-9.3,,,,,,,,,,,,,,
239,세종,2023-01-09,1.7,-2.2,2315,8.7,1428,,,,,,0,6,320,1356,4.2,340,1402,1,859,320,-5.1,25,1723,62.4,4.3,1013.6,1028.9,2357,1022.4,1427,1024.8,9.8,3.8,,,,,,,,,4.3,3.3,1.4,-9.2,,,,,,,,,,,,,,
239,세종,2023-01-10,.7,-5.3,708,8.7,1516,,,,,,,3.7,320,1449,2.2,320,1450,.5,445,70,-7.1,22,1539,58.3,3.6,1017.5,1030.9,951,1027.1,1723,1028.9,9.8,7.9,,,,,,,,,2,1.5,1.1,-10.8,,,,,,,,,,,,,,
239,세종,2023-01-11,1.8,-4.3,636,9.9,1534,,,,,,,2.7,340,1630,2,340,1633,.5,436,70,-6.7,22,1550,56.5,3.7,1015.2,1028.7,957,1024.7,1628,1026.5,9.8,7.8,,,,,,,,,1,.3,1.8,-9.7,,,,,,,,,,,,,,
239,세종,2023-01-12,4.9,-3,701,13.2,1527,,,,,,.1,2.8,290,255,1.9,320,259,.4,363,70,-4.7,29,1516,52.6,4.3,1011.3,1026,755,1018,2358,1022.4,9.9,7.8,,,,,,,,,1.8,.9,3.2,-8.6,,,,,,,,,,,,,,
239,세종,2023-01-13,8.7,4.7,206,13,1601,,,,,,17.5,4.7,250,1845,2.6,290,2033,.9,744,320,7.5,43,2,92.5,10.5,1000.6,1018,1,1008.5,1353,1011.4,9.9,0,,,,,,,,,8.5,7.3,6.6,3.8,,,,,,,,,,,,,,
239,세종,2023-01-14,7.2,5.5,2352,8.8,28,,,,,,4.8,3.7,290,849,2.7,290,852,.7,628,90,6.4,94,2332,94.9,9.6,1002.7,1016.8,2132,1011,527,1013.7,9.9,0,,,,,,,,,8.3,7.6,7.2,5,,,,,,,,,,,,,,
239,세종,2023-01-15,.3,-3,2336,5.6,34,,,,,,1,5,290,1449,2.8,290,1427,1.4,1194,290,-2.7,62,2034,80.8,5.2,1007.6,1022.3,2331,1015.9,38,1018.9,9.9,0,,,,,,,,,9.8,6.9,2.6,-4.1,,,,,,,,,,,,,,
239,세종,2023-01-16,-3.3,-6.1,2334,.4,1347,,,,,,,5.9,290,1200,3.5,320,1301,1.4,1237,290,-10.2,39,1544,59.6,2.8,1014.1,1027.6,2012,1022.2,33,1025.6,9.9,7.7,,,,,,,,,3.8,1.5,1.1,-9.8,,,,,,,,,,,,,,
239,세종,2023-01-17,-2.5,-7,338,2.1,1456,,,,,,,4.1,340,1427,2.3,340,1430,.7,633,290,-9.5,36,1240,60.3,3,1015.7,1029.2,327,1025.1,1546,1027.2,10,6,,,,,,,,,7.6,3.3,.3,-9.9,,,,,,,,,,,,,,
239,세종,2023-01-18,-.9,-3.8,2348,3.9,1427,,,,,,,5.7,320,1609,3.6,340,1505,1,868,320,-8,30,2036,61.4,3.5,1015.1,1028,853,1025,1429,1026.5,10,5.4,,,,,,,,,4.6,2.5,.8,-9.9,,,,,,,,,,,,,,
239,세종,2023-01-19,.5,-5.3,146,5,1303,,,,,,,7.6,200,2345,3.3,140,1647,1.2,1074,160,-6.3,42,1228,61.1,3.9,1012.9,1027.6,236,1021.5,2400,1024.2,10,6.4,,,,,,,,,4.1,3,2.7,-10,,,,,,,,,,,,,,
239,세종,2023-01-20,-2,-7.4,2357,3.7,31,,,,,,.5,12.6,340,1215,7.1,320,1105,2.9,2541,320,-11.3,25,1339,51.8,2.9,1016.7,1032.2,2338,1021,31,1028.2,10,6.5,1200,2.17,11.99,,,,,,2.5,.9,1.7,-5.7,,,,,,,,,,1.5,2.1,,,
239,세종,2023-01-21,-3.7,-9,643,1.9,1441,,,,,,,5.9,70,1528,3.3,70,1532,1.1,934,90,-10.6,39,1302,60.1,2.7,1019.4,1032.8,341,1029,2259,1031,10.1,8.1,1200,2.13,12.69,,,,,,2,.1,0,-7.2,,,,,,,,,,1.3,1.8,,,
239,세종,2023-01-22,-.4,-4.1,151,3.8,1440,,,,,,,3.3,70,1403,2.4,70,1455,1,877,70,-7.5,43,1222,59.6,3.5,1015.1,1029.8,312,1023.7,1728,1026.5,10.1,0,1200,1.08,5.38,,,,,,8.6,5.3,2.4,-3.2,,,,,,,,,,.7,1,,,
239,세종,2023-01-23,.3,-3.4,549,7.2,1337,,,,,,,9.9,320,2309,5.2,290,2152,2,1767,320,-5.3,47,1351,67.5,4.2,1012.1,1026.3,2359,1019.9,1449,1023.5,10.1,6.3,1200,1.97,10.57,,,,,,5.6,2,3.9,-3.5,,,,,,,,,,1.4,2,,,
239,세종,2023-01-24,-11.4,-14.4,2354,-3.4,1,,,,,,.2,12.6,290,1452,6.6,320,1445,3.8,3251,290,-17.9,42,1458,58.9,1.5,1017.5,1033.6,2329,1025.3,259,1029.4,10.1,4.8,1200,1.91,10.07,,,,,,4.4,1.6,-5.7,-9.5,,,,,,,,,,.6,.9,,,
239,세종,2023-01-25,-11.5,-17.5,723,-5.2,1558,,,,,,,6.1,320,1257,3.5,290,117,1.5,1318,290,-19.8,29,1448,51.9,1.3,1019.4,1035,243,1027.3,2211,1031.4,10.2,8.3,1200,2.25,13.51,,,,,,2.4,.1,-6.3,-12.2,,,,,,,,,,.9,1.3,,,
239,세종,2023-01-26,-6.9,-11.7,241,-4.6,1649,,,,,,1.5,3.3,20,1425,2.5,320,1422,.8,704,340,-9.7,62,1,80.5,3,1013,1027.7,20,1022.5,1335,1024.7,10.2,0,900,.52,2.44,,,,,,9.5,6.3,-3.5,-9.1,,,,,,,,,,.3,.4,,,
239,세종,2023-01-27,-6.8,-11.3,718,-3.4,1355,,,,,,,14.1,340,1327,7.2,290,1614,2.7,2327,290,-13.1,36,1257,64.5,2.3,1012,1025.2,2206,1022.2,1359,1023.6,10.2,8,1100,2.38,14.6,,,,,,1.6,.8,-5.4,-5.7,,,,,,,,,,1.4,2,,,
239,세종,2023-01-28,-5.9,-12.2,740,-.6,1514,,,,,,,5.7,230,1518,3.4,290,1209,1.4,1198,270,-11.2,45,1136,67.6,2.7,1011.7,1025.4,719,1021,1438,1023.4,10.3,6.6,1300,1.98,11.25,,,,,,2.4,1.6,-3.9,-7.8,,,,,,,,,,.8,1.1,,,
239,세종,2023-01-29,-1.7,-9.9,642,4.5,1413,,,,,,,9.1,180,1605,4.1,160,1611,1.7,1432,290,-6.9,46,2335,69.9,3.7,1009,1023.2,216,1016.8,1810,1020.4,10.3,5.5,1200,2.33,11.31,,,,,,3.1,1.8,.6,-6.5,,,,,,,,,,1.3,1.8,,,
239,세종,2023-01-30,-.9,-6.2,756,4.4,1502,,,,,,,10.9,290,1340,6.8,320,1347,1.8,1572,290,-11,23,1510,49.8,2.7,1012.5,1026.4,1021,1021.1,1,1023.8,10.3,8.7,1200,2.28,13.78,,,,,,0,0,1.7,-6,,,,,,,,,,1.7,2.4,,,
239,세종,2023-01-31,1.8,-6.8,737,9.3,1516,,,,,,,10.3,230,1346,4,180,2231,1.4,1247,160,-4.8,38,1249,63.3,4.5,1007.7,1024,53,1015.2,2255,1018.9,10.3,8.6,1200,2.19,12.64,,,,,,0,0,3.7,-6.2,,,,,,,,,,1.7,2.4,,,
239,세종,2023-02-01,,,,,,,,,,,,10,340,1213,5.8,320,1233,,,,,,,,,,1018.5,1128,1015.3,127,,10.4,,,,,,,,,,,,,-.6,,,,,,,,,,,,,,
239,세종,2023-02-02,,,,,,,,,,,,4.8,70,1429,3.2,340,1750,,,,,,,,,,1027.6,1310,1024.8,1554,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,세종,2023-02-03,-1.1,-3.9,2355,4.1,1414,,,,,,,6.2,270,1320,3.4,270,1329,1.4,1208,290,-11.4,24,1330,47.3,2.6,1012.5,1025.9,1,1021.4,1615,1023.9,10.4,5.8,1300,2.1,11.8,,,,,,4.6,3.8,3.5,-4.1,,,,,,,,,,1.5,2.2,,,
239,세종,2023-02-04,-1.1,-7.5,744,6,1500,,,,,,,6.8,340,1334,3.2,290,1357,1,902,320,-7.9,34,1558,62.5,3.4,1014.2,1027.3,2339,1023.7,1501,1025.6,10.5,8.5,1200,2.06,13.22,,,,,,.1,.1,2.1,-6.4,,,,,,,,,,1.4,2,,,
239,세종,2023-02-05,0,-6.4,622,7.5,1514,,,,,,,5.3,270,1400,3,340,1326,.8,729,320,-5.5,39,1621,68.9,4.1,1014.2,1027.9,846,1023.1,1640,1025.6,10.5,8.7,1200,2.19,13.82,,,,,,0,0,2.6,-6.3,,,,,,,,,,1.5,2.1,,,
239,세종,2023-02-06,1.8,-4.8,722,8.9,1528,,,,,,,3.5,20,1712,2.4,360,1521,.8,651,20,-6,25,1535,61.1,4,1011.3,1025.6,738,1019.6,1634,1022.6,10.5,6.5,1300,2.12,11.92,,,,,,,.1,3.9,-5.4,,,,,,,,,,1.4,1.9,,,
239,세종,2023-02-07,2.5,-2.5,726,10.3,1507,,,,,,,4.3,70,1525,2.4,70,1533,.8,722,70,-4.8,25,1540,60.9,4.3,1010.3,1023.4,2339,1019.3,1452,1021.5,10.6,5.1,1200,2.02,10.9,,,,,,2.8,.3,3.2,-3.6,,,,,,,,,,1.4,1.9,,,
239,세종,2023-02-08,1.5,-4.3,741,9.1,1405,,,,,,,6.2,270,1455,3.7,340,1753,1.3,1139,290,-6.9,22,1523,59.3,3.7,1015.6,1029.6,2342,1023.4,1,1027,10.6,8.6,1200,2.24,13.93,,,,,,1.6,1,4.3,-4.7,,,,,,,,,,2,2.8,,,
239,세종,2023-02-09,3.1,-4.7,734,10.5,1348,,,,,,.9,7.3,140,2203,4.5,90,2204,1.7,1440,90,-5,27,1342,59.1,4.3,1015.5,1030.7,942,1023.5,1817,1026.8,10.6,5.8,1300,2.09,10.63,,,,,,7.6,4.9,5.4,-5.3,,,,,,,,,,1.7,2.4,,,
239,세종,2023-02-10,3.2,-.3,2327,6.9,1553,,,,,,2.9,6.1,320,1620,4.1,290,1601,1.4,1201,290,.6,61,1633,84,6.4,1009.9,1024.2,2315,1019.1,612,1021.1,10.7,.2,1000,.69,4.76,,,,,,5.6,4.6,5.6,-1.6,,,,,,,,,,.6,.9,,,
239,세종,2023-02-11,.2,-3,458,4.3,1636,,,,,,,3.2,70,1144,2.2,160,306,.8,667,160,-.9,75,1529,92.9,5.8,1012.9,1025.8,957,1022.9,442,1024.2,10.7,.1,1300,1.04,5.04,,,,,,5.6,3.8,2.7,-3.5,,,,,,,,,,.5,.7,,,
239,세종,2023-02-12,1.1,-2.9,147,4.5,1902,,,,,,,3.9,70,1305,2.7,90,956,1,899,90,-1,67,2145,86.4,5.7,1010.7,1026.2,743,1016.9,2359,1022,10.7,.1,1200,1.3,5.31,,,,,,9.6,6.8,4.4,-2.4,,,,,,,,,,.7,1,,,
239,세종,2023-02-13,5.8,2.7,2400,9.8,1432,,,,,,,5.8,290,1848,3.5,290,1859,1.6,1407,290,-.2,51,1536,65.8,6,1007.2,1020,2353,1016,1545,1018.2,10.8,.5,1400,1.54,6.9,,,,,,7,3.5,9.3,-.8,,,,,,,,,,1.1,1.6,,,
239,세종,2023-02-14,1.2,-2.2,607,7.1,1501,,,,,,,8.3,340,1715,4.6,340,1704,1.6,1401,320,-6.3,26,1302,60.9,3.9,1011.6,1026,2400,1019.9,1,1022.9,10.8,9,1200,2.48,14.99,,,,,,1,.4,5.5,-2.9,,,,,,,,,,1.8,2.6,,,
239,세종,2023-02-15,2.7,-2.4,50,7.5,1341,,,,,,,5.7,70,1112,3.6,70,1120,1.4,1210,70,-4.2,44,1421,61.1,4.5,1017.4,1031.5,2302,1025.6,46,1028.7,10.8,5.2,1300,2.18,12.17,,,,,,6.5,4.3,5.8,-3.1,,,,,,,,,,1.6,2.3,,,
239,세종,2023-02-16,2.6,-1.4,2358,7.4,1426,,,,,,,7.6,140,1444,3.9,160,1451,1.3,1150,180,-2.9,44,1550,67.6,5,1019.4,1032.4,1027,1029.5,1429,1030.7,10.9,1.4,1400,1.78,7.25,,,,,,4.5,2.4,8.3,-1.9,,,,,,,,,,1,1.5,,,
239,세종,2023-02-17,3.9,-2.3,348,9.7,1532,,,,,,,3.6,90,1150,2.5,90,1449,.9,814,90,-4.4,32,1536,58.1,4.4,1016.4,1030.8,252,1024.9,1635,1027.6,10.9,6,1200,2.31,12.65,,,,,,4.6,3,7.4,-2.8,,,,,,,,,,1.7,2.5,,,
239,세종,2023-02-18,6.1,4.7,310,8.5,1629,,,,,,.1,3.4,180,2111,2.3,340,822,.8,691,90,-2,45,1549,57,5.3,1009,1025.1,1,1017.2,2400,1020,11,0,1300,.59,2.76,,,,,,8.6,4.4,9.5,2.5,,,,,,,,,,.7,1,,,
239,세종,2023-02-19,3.2,-1.4,2252,7.5,1333,,,,,,.2,8.8,340,1444,5.4,320,1611,2.1,1847,290,-3.8,26,1638,63.3,4.9,1009.1,1024.8,2321,1016.8,330,1020.3,11,5.3,1300,2.55,12.33,,,,,,4.8,2.9,8.4,-2.4,,,,,,,,,,1.9,2.7,,,
239,세종,2023-02-20,-.7,-4.4,722,4.8,1243,,,,,,,13.8,290,1216,7.8,320,1306,2.8,2451,320,-10.9,16,1254,50,2.8,1015.8,1032,2344,1024.5,417,1027.2,11,8.3,1200,2.67,16.75,,,,,,1.1,.5,3.5,-4.3,,,,,,,,,,2.5,3.5,,,
239,세종,2023-02-21,-1.5,-6.4,717,4.7,1539,,,,,,,5.3,320,16,3.6,70,1451,1.5,1288,290,-13.7,22,1542,41.1,2.2,1023.1,1036.5,1106,1032,1,1034.6,11.1,9.4,1200,2.65,17.2,,,,,,1,0,4,-7.1,,,,,,,,,,2,2.8,,,
239,세종,2023-02-22,1.5,-6.6,649,9.5,1552,,,,,,,7.6,320,1416,4,290,1416,1.1,991,290,-6.7,32,1146,56.4,3.8,1018.9,1035.4,105,1026.2,2035,1030.3,11.1,8.3,1300,2.48,15.17,,,,,,5.3,1.9,6.1,-6.6,,,,,,,,,,1.9,2.7,,,
239,세종,2023-02-23,2.9,-3.4,739,9.4,1444,,,,,,,6.6,340,1450,3.2,320,1754,1.5,1257,320,-6.4,29,1421,53,3.8,1013.4,1027.2,732,1021.5,1545,1024.6,11.1,9.2,1200,2.48,15.62,,,,,,5.8,3.3,8.8,-3.6,,,,,,,,,,2.1,3,,,
239,세종,2023-02-24,2.6,-1.9,437,9.2,1342,,,,,,,11.1,340,1512,6.7,340,1515,2,1692,270,-7,21,1931,53.4,3.7,1013.9,1028.8,2355,1023,37,1025.2,11.2,7.4,1200,2.49,15.38,,,,,,2,1.8,7,-2.7,,,,,,,,,,2.5,3.5,,,
239,세종,2023-02-25,.2,-4.6,633,6,1347,,,,,,,9.2,340,1559,5.3,290,1518,2.1,1780,270,-10.5,23,1610,46.9,2.8,1021,1036.2,2313,1028.7,2,1032.4,11.2,9.5,1200,2.69,17.62,,,,,,.8,.3,4.9,-5.6,,,,,,,,,,2.2,3.2,,,
239,세종,2023-02-26,1.5,-5.8,710,10.4,1535,,,,,,,4.5,50,1401,2.7,20,1350,1.1,929,320,-10,20,1538,45.4,2.9,1025.4,1039,843,1034.4,1528,1036.9,11.3,9.5,1200,2.72,17.94,,,,,,.8,0,5.9,-7,,,,,,,,,,2.3,3.3,,,
239,세종,2023-02-27,3.8,-4.7,718,13.7,1534,,,,,,,5.4,20,1430,3,270,1549,1,837,70,-7.5,17,1553,49.6,3.5,1022.9,1037.5,828,1031.1,1644,1034.2,11.3,9.4,1200,2.76,18,,,,,,0,0,8.4,-6.1,,,,,,,,,,2.8,3.9,,,
239,세종,2023-02-28,5,-3.7,714,13.2,1510,,,,,,,7.7,230,1522,4,270,1434,1.3,1147,180,-2.3,28,1605,62.8,5.3,1016.3,1031.8,1,1023.9,1640,1027.5,11.3,9.4,1200,2.66,18.45,,,,,,1.4,1.1,9.5,-5.1,,,,,,,,,,2.5,3.5,,,
239,세종,2023-03-01,5.8,2.3,2338,10.2,1234,,,,,,,10.3,340,1703,5.8,340,1700,2,1760,290,-2.2,31,1827,58.3,5.5,1011.4,1025.1,2337,1019.9,1354,1022.5,11.4,2.3,1200,1.98,9.84,,,,,,2.9,1.8,9.2,-1.6,,,,,,,,,,2.1,3.1,,,
239,세종,2023-03-02,2.1,-1.8,2358,6.7,1456,,,,,,,11.5,320,437,5.9,320,915,2.8,2457,290,-14.5,16,1548,29.5,2,1016.9,1030.2,2254,1025,2,1028.2,11.4,9.4,1200,2.77,18.61,,,,,,.8,.1,7.2,-3.3,,,,,,,,,,2.8,4,,,
239,세종,2023-03-03,3.5,-5.6,634,12.8,1544,,,,,,,7,270,1238,3.9,270,1324,1.4,1251,320,-5.5,24,1548,54.9,4.2,1017.1,1030.5,843,1024.8,1538,1028.3,11.4,9.4,1200,2.64,17.58,,,,,,.8,.1,8.8,-5.9,,,,,,,,,,2.3,3.3,,,
239,세종,2023-03-04,6.1,-.4,721,13.7,1416,,,,,,,5.3,340,1641,3.9,340,1649,1.1,916,90,-2.6,26,1939,58.8,5.1,1017.8,1030.4,1004,1026.7,1610,1028.9,11.5,5.7,1300,2.22,13.6,,,,,,4.9,.9,9.3,-2,,,,,,,,,,1.9,2.8,,,
239,세종,2023-03-05,7.4,-.5,644,16.4,1530,,,,,,,6.8,320,1809,4.4,320,1814,1,855,70,-4.8,22,1439,45.1,4.3,1016.2,1030.5,900,1023.7,1705,1027.2,11.5,9.3,1200,2.54,16.44,,,,,,.8,0,11.5,-2.6,,,,,,,,,,2.6,3.8,,,
239,세종,2023-03-06,8.1,-.9,649,17.4,1502,,,,,,,8.3,270,1420,3.4,250,1426,1.1,955,250,-5.1,15,1613,43.5,4.2,1012.6,1026.7,758,1020.6,1543,1023.6,11.6,9.5,1200,2.77,18.37,,,,,,.6,0,12.9,-3.1,,,,,,,,,,3.4,4.9,,,
239,세종,2023-03-07,11.3,3.2,735,20.6,1442,,,,,,,9.7,230,1502,4.6,180,1409,1.8,1537,180,.1,27,1407,48,6.2,1009.5,1022.7,43,1017.7,1502,1020.3,11.6,9,1200,2.34,15.54,,,,,,1.5,.6,15.6,0,,,,,,,,,,3.4,4.9,,,
239,세종,2023-03-08,13.8,7.5,720,20.5,1414,,,,,,,8.8,290,1500,4.2,290,1507,1.8,1546,340,1.6,23,1300,45.8,6.9,1008.2,1021.3,839,1016.6,2358,1018.9,11.6,9.2,1200,2.59,16.84,,,,,,3,1.5,18.7,2.6,,,,,,,,,,3.6,5.2,,,
239,세종,2023-03-09,14,7.7,2355,20.3,1545,,,,,,,8.6,160,950,3.8,140,956,1.8,1539,160,4.8,21,1705,57,8.8,1004.6,1018.5,2315,1012.8,1433,1015.3,11.7,7.1,1200,2.58,14.99,,,,,,3,1.8,19.7,4.7,,,,,,,,,,2.7,3.8,,,
239,세종,2023-03-10,13.5,4,637,22.8,1537,,,,,,,7.9,200,1556,4.2,140,1403,1.3,1129,160,3.2,15,1327,56.5,7.7,1008.4,1020.9,846,1016.8,1511,1019.1,11.7,9.3,1200,2.59,16.95,,,,,,.6,.1,18,1.4,,,,,,,,,,3.4,4.9,,,
239,세종,2023-03-11,16,7.8,657,24.3,1432,,,,,,,8.4,160,1143,3.5,140,1148,1.3,1142,180,-1.4,12,1427,37.3,5.8,1010.8,1023.4,900,1019.6,1548,1021.5,11.8,8.6,1100,2.52,16.87,,,,,,5.3,.1,20.7,3.4,,,,,,,,,,3.9,5.6,,,
239,세종,2023-03-12,6.4,.6,2349,14.3,1,,,,,,9.1,10.9,320,2128,4.9,290,1946,2.2,1886,290,-.3,34,1,65.1,6.6,1009.9,1024.9,2352,1017.9,832,1021,11.8,0,1600,.47,2.41,,,,,,7.3,3.3,8.8,-.5,,,,,,,,,,1.1,1.6,,,
239,세종,2023-03-13,3.2,-2.2,656,9.3,1525,,,,,,,10.4,270,116,5.1,290,130,2.1,1813,290,-10.9,21,1344,35.9,2.7,1011.9,1026.5,723,1020,1803,1023.1,11.8,9.9,1200,2.96,20.5,,,,,,3,1.5,9.9,-4.5,,,,,,,,,,2.8,4,,,
239,세종,2023-03-14,8.5,-.5,648,16.6,1604,,,,,,,9.1,160,1223,5.4,140,1427,1.5,1282,160,-4.5,14,1134,45.5,4.6,1007.6,1021,124,1015.5,1649,1018.6,11.9,9.9,1300,3.32,20.32,,,,,,2.6,2.1,14.9,-.8,,,,,,,,,,3.7,5.3,,,
239,세종,2023-03-15,11,3.7,624,18.4,1153,,,,,,,10.8,140,1029,5,160,1011,2.2,1889,320,3,32,2313,60.3,7.8,1009.7,1025.6,2358,1017.9,1416,1020.5,11.9,6.3,1000,2.32,14.82,,,,,,5,2.6,15.3,.3,,,,,,,,,,3.1,4.4,,,
