지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),최다풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),기사,안개 계속시간(hr)
239,세종,2022-11-07,9.3,2.4,718.0,16.9,1419.0,,,,,,,2.5,90,1312,1.7,90,1144,0.5,403.0,70.0,1.6,25.0,1535.0,63.3,6.9,1012.7,1025.6,922,1021.2,1449.0,1023.6,10.5,5.1,,,,,,,,,3.1,2.1,10.6,-1.9,,,,,,,,,,,,,,
239,세종,2022-11-08,11.9,6.3,712.0,18.9,1255.0,,,,,,,3.2,90,1256,2.1,90,1326,0.7,604.0,90.0,5.0,42.0,1526.0,65.0,8.8,1014.2,1026.5,914,1023.4,1455.0,1025.0,10.4,7.4,,,,,,,,,3.6,2.0,12.2,1.4,,,,,,,,,,,,,,
239,세종,2022-11-09,9.6,5.4,319.0,16.3,1512.0,,,,,,,2.9,320,1541,1.8,360,1332,0.6,485.0,290.0,5.9,47.0,1434.0,80.0,9.3,1014.9,1027.8,848,1024.1,1513.0,1025.9,10.4,3.7,,,,,,,,,8.1,5.4,11.6,0.8,,,,,,,,,,,,,,
239,세종,2022-11-10,11.3,5.1,651.0,18.7,1521.0,,,,,,,3.0,320,1238,2.0,360,1240,0.5,403.0,70.0,5.6,38.0,1512.0,70.9,9.1,1014.2,1026.5,844,1023.0,1439.0,1025.0,10.4,8.1,,,,,,,,,3.8,1.3,12.3,0.4,,,,,,,,,,,,,,
239,세종,2022-11-11,13.9,7.7,720.0,22.0,1506.0,,,,,,,2.7,20,1355,1.7,70,1125,0.5,395.0,180.0,6.3,33.0,1455.0,63.8,9.6,1014.4,1027.4,920,1023.5,1451.0,1025.2,10.4,8.3,,,,,,,,,2.6,1.6,14.3,2.4,,,,,,,,,,,,,,
239,세종,2022-11-12,17.6,9.8,419.0,24.3,1500.0,,,,,,4.4,8.8,200,2116,3.8,160,2159,1.3,1086.0,160.0,11.1,43.0,1333.0,68.4,13.5,1005.7,1024.3,35,1008.9,2314.0,1016.2,10.3,3.9,,,,,,,,,6.8,2.0,18.0,4.5,,,,,,,,,,,,,,
239,세종,2022-11-13,11.0,9.3,2359.0,18.9,37.0,,,,,,1.5,6.2,290,306,3.5,320,313,1.4,1227.0,290.0,7.2,69.0,1540.0,77.9,10.3,1005.2,1020.3,2247,1008.9,2.0,1016.0,10.3,0.0,,,,,,,,,8.4,6.6,12.5,9.3,,,,,,,,,,,,,,
239,세종,2022-11-14,9.2,5.1,2337.0,15.1,1442.0,,,,,,,5.5,320,1622,3.5,320,1628,1.1,933.0,290.0,4.2,47.0,1548.0,72.1,8.3,1007.7,1020.4,242,1016.0,1507.0,1018.6,10.3,3.1,,,,,,,,,6.6,2.6,11.3,0.5,,,,,,,,,,,,,,
239,세종,2022-11-15,7.8,1.7,719.0,14.2,1442.0,,,,,,2.4,6.8,340,2245,4.3,320,2252,1.0,824.0,290.0,2.5,42.0,1615.0,71.8,7.3,1007.0,1019.4,2258,1015.8,1443.0,1018.0,10.2,6.0,,,,,,,,,3.4,1.5,9.6,-2.1,,,,,,,,,,,,,,
239,세종,2022-11-16,8.5,4.4,2356.0,15.3,1349.0,,,,,,0.4,6.0,250,1319,3.5,340,1539,1.1,910.0,320.0,1.9,27.0,1521.0,68.3,7.3,1009.9,1023.3,2126,1017.9,119.0,1020.9,10.2,5.3,,,,,,,,,3.3,2.1,9.7,-0.6,,,,,,,,,,,,,,
239,세종,2022-11-17,9.1,4.0,502.0,15.9,1456.0,,,,,,,4.4,90,1349,2.2,70,1316,0.6,539.0,90.0,1.3,37.0,1520.0,61.0,6.8,1013.3,1026.0,2235,1022.5,1509.0,1024.3,10.2,7.8,,,,,,,,,3.0,1.5,10.6,-0.6,,,,,,,,,,,,,,
239,세종,2022-11-18,9.1,2.5,709.0,17.7,1515.0,,,,,,,3.9,360,1414,2.8,360,1417,0.6,515.0,50.0,0.4,21.0,1431.0,59.9,6.4,1015.3,1028.6,909,1024.3,1459.0,1026.3,10.2,8.3,,,,,,,,,0.3,0.0,10.2,-2.6,,,,,,,,,,,,,,
239,세종,2022-11-19,11.3,4.3,404.0,19.0,1410.0,,,,,,,3.8,70,1513,2.6,70,1513,0.6,499.0,90.0,3.1,32.0,1522.0,60.0,7.7,1011.7,1025.9,236,1019.5,1528.0,1022.6,10.1,8.0,,,,,,,,,3.8,1.0,11.9,-2.4,,,,,,,,,,,,,,
239,세종,2022-11-20,12.6,9.2,2330.0,18.9,1454.0,,,,,,,3.4,340,1428,2.1,340,1437,0.5,399.0,70.0,5.6,36.0,1509.0,64.0,9.1,1009.2,1021.4,930,1017.9,1448.0,1020.0,10.1,2.7,,,,,,,,,5.0,5.0,12.7,2.5,,,,,,,,,,,,,,
239,세종,2022-11-21,11.7,5.7,722.0,19.7,1331.0,,,,,,,3.8,360,1458,2.5,20,1434,0.7,609.0,70.0,4.5,31.0,1322.0,65.0,8.5,1010.8,1023.3,2321,1019.4,1403.0,1021.6,10.1,8.0,,,,,,,,,3.9,0.4,12.2,0.2,,,,,,,,,,,,,,
239,세종,2022-11-22,10.5,8.1,638.0,13.5,1302.0,,,,,,0.4,2.4,20,1316,1.8,340,1424,0.5,437.0,320.0,7.1,61.0,1329.0,80.6,10.2,1009.8,1023.5,312,1017.5,2353.0,1020.7,10.0,0.4,,,,,,,,,9.3,5.9,10.5,4.2,,,,,,,,,,,,,,
239,세종,2022-11-23,10.5,5.5,2350.0,16.6,1334.0,,,,,,,6.9,340,1433,4.3,340,1441,1.2,1059.0,320.0,2.2,24.0,1618.0,60.3,7.5,1007.1,1020.3,2342,1016.4,1313.0,1018.0,10.0,6.4,,,,,,,,,3.5,1.6,11.2,-1.4,,,,,,,,,,,,,,
239,세종,2022-11-24,8.1,2.6,720.0,14.7,1458.0,,,,,,,2.9,340,643,2.2,320,647,0.5,440.0,90.0,1.3,41.0,1500.0,64.3,6.8,1010.6,1023.1,2355,1019.5,1458.0,1021.6,10.0,5.4,,,,,,,,,4.6,1.5,9.5,-1.5,,,,,,,,,,,,,,
239,세종,2022-11-25,9.4,2.3,716.0,17.3,1336.0,,,,,,,5.4,200,1412,3.0,160,1412,0.7,614.0,180.0,1.6,27.0,1331.0,63.0,6.9,1007.8,1023.1,1,1015.3,1603.0,1018.7,10.0,7.6,,,,,,,,,3.3,0.0,9.4,-3.2,,,,,,,,,,,,,,
239,세종,2022-11-26,8.5,1.6,2330.0,14.1,1300.0,,,,,,,7.2,320,1214,5.0,340,1216,1.9,1606.0,320.0,-1.9,19.0,1650.0,52.0,5.9,1007.7,1021.8,2229,1015.0,327.0,1018.6,10.0,7.9,,,,,,,,,1.3,0.9,10.4,-4.3,,,,,,,,,,,,,,
239,세종,2022-11-27,5.8,-1.2,713.0,13.8,1504.0,,,,,,,3.5,90,1050,2.2,90,1035,0.6,561.0,90.0,-4.0,21.0,1514.0,53.1,4.6,1009.9,1023.0,802,1018.6,1458.0,1021.0,9.9,7.7,,,,,,,,,3.9,0.4,7.2,-6.3,,,,,,,,,,,,,,
239,세종,2022-11-28,8.0,3.0,407.0,11.7,1003.0,,,,,,24.8,4.3,320,1053,2.9,290,1053,0.6,491.0,320.0,4.5,43.0,1008.0,80.1,8.9,1004.5,1020.7,105,1009.8,2356.0,1015.4,9.9,1.4,,,,,,,,,7.1,2.8,7.1,-3.8,,,,,,,,,,,,,,
239,세종,2022-11-29,8.4,0.9,2359.0,13.4,525.0,,,,,,5.9,9.1,320,1540,6.1,340,1543,2.8,2417.0,320.0,0.1,29.0,1526.0,60.0,7.2,1006.4,1027.6,2359,1008.7,131.0,1017.3,9.9,0.7,,,,,,,,,9.3,2.9,9.4,0.8,,,,,,,,,,,,,,
239,세종,2022-11-30,-3.2,-5.2,2225.0,0.9,1.0,,,,,,,9.9,340,321,6.1,340,144,3.1,2648.0,340.0,-12.2,39.0,1120.0,50.4,2.4,1020.5,1034.5,2126,1027.0,12.0,1032.1,9.9,7.2,,,,,,,,,7.4,2.8,0.8,-8.1,,,,,,,,,,,,,,
239,세종,2022-12-01,-3.6,-7.3,618.0,1.0,1529.0,,,,,,,5.2,340,215,3.9,340,221,1.8,1551.0,340.0,-15.3,24.0,1049.0,40.8,1.9,1020.7,1034.3,234,1029.6,1451.0,1032.3,9.8,7.4,,,,,,,,,7.5,3.8,-0.8,-9.8,,,,,,,,,,,,,,
239,세종,2022-12-02,-1.9,-6.5,733.0,2.8,1359.0,,,,,,,4.3,50,1205,2.2,140,1155,0.8,660.0,110.0,-10.0,34.0,1206.0,55.8,2.9,1019.0,1033.7,955,1027.7,2355.0,1030.5,9.8,7.9,,,,,,,,,3.8,1.8,1.4,-10.1,,,,,,,,,,,,,,
239,세종,2022-12-03,2.1,-1.9,1.0,5.6,1535.0,,,,,,,4.9,320,2343,3.1,320,2345,0.7,647.0,340.0,-2.9,59.0,208.0,69.6,5.0,1014.8,1028.2,2358,1024.0,1451.0,1026.1,9.8,0.1,,,,,,,,,8.0,5.3,2.6,-4.5,,,,,,,,,,,,,,
239,세종,2022-12-04,-1.6,-3.7,2321.0,3.6,1.0,,,,,,,7.3,340,245,4.9,340,535,2.5,2177.0,340.0,-14.8,20.0,1251.0,38.0,2.1,1020.1,1033.3,1004,1028.0,9.0,1031.6,9.8,0.6,,,,,,,,,9.5,3.0,-0.2,-8.1,,,,,,,,,,,,,,
239,세종,2022-12-05,-2.6,-5.4,2352.0,3.0,1415.0,,,,,,,7.2,340,1525,4.8,340,1558,1.6,1419.0,340.0,-16.9,16.0,1450.0,34.3,1.7,1018.4,1032.8,47,1027.7,1545.0,1029.9,9.8,6.2,,,,,,,,,4.3,2.3,-1.3,-11.1,,,,,,,,,,,,,,
239,세종,2022-12-06,-0.1,-6.3,150.0,5.8,1436.0,,,,,,0.4,4.4,320,1453,3.0,340,1016,0.7,626.0,340.0,-5.2,51.0,1.0,68.5,4.3,1013.0,1028.2,2,1022.7,1431.0,1024.3,9.8,3.6,,,,,,,,,6.9,3.1,0.7,-11.0,,,,,,,,,,,,,,
239,세종,2022-12-07,4.1,-0.4,141.0,9.2,1445.0,,,,,,,5.7,270,1510,2.9,290,1513,1.1,918.0,290.0,-2.4,42.0,1459.0,64.6,5.1,1013.1,1026.6,2326,1022.7,539.0,1024.3,9.8,3.4,,,,,,,,,5.0,1.9,1.7,-5.8,,,,,,,,,,,,,,
239,세종,2022-12-08,3.2,-1.7,603.0,9.9,1533.0,,,,,,,2.9,70,1444,2.1,340,402,0.5,427.0,340.0,-3.8,31.0,1420.0,63.3,4.6,1015.1,1028.3,927,1024.9,1511.0,1026.3,9.7,7.8,,,,,,,,,3.1,0.9,4.1,-7.2,,,,,,,,,,,,,,
239,세종,2022-12-09,3.7,-1.7,725.0,11.5,1419.0,,,,,,,4.4,320,1446,2.3,320,1806,0.6,541.0,90.0,-1.7,42.0,1318.0,69.4,5.4,1011.9,1025.9,31,1021.1,1417.0,1023.1,9.7,6.0,,,,,,,,,2.3,0.6,2.0,-7.3,,,,,,,,,,,,,,
239,세종,2022-12-10,1.5,-2.7,614.0,5.2,1449.0,,,,,,,3.1,70,1150,2.2,70,1155,0.5,447.0,140.0,-3.0,49.0,2123.0,74.4,5.0,1009.7,1023.0,214,1018.7,1516.0,1021.0,9.7,0.6,,,,,,,,,7.3,4.1,0.8,-7.9,,,,,,,,,,,,,,
239,세종,2022-12-11,1.6,-3.2,654.0,8.4,1325.0,,,,,,,5.6,340,1404,4.1,320,1413,0.9,762.0,320.0,-7.6,20.0,1530.0,54.4,3.5,1012.3,1025.4,2350,1021.1,25.0,1023.6,9.7,7.8,,,,,,,,,1.0,0.6,2.3,-9.8,,,,,,,,,,,,,,
239,세종,2022-12-12,1.3,-4.0,608.0,6.7,1316.0,,,,,,0.2,5.1,250,1322,2.6,340,1240,0.8,725.0,160.0,-4.1,33.0,1318.0,68.8,4.6,1009.7,1025.6,19,1017.6,1911.0,1021.0,9.7,3.9,,,,,,,,,6.0,2.5,0.8,-10.4,,,,,,,,,,,,,,
239,세종,2022-12-13,1.1,-2.9,2358.0,3.8,1037.0,,,,,,4.5,9.6,340,2311,5.8,320,2319,1.9,1624.0,290.0,-1.8,68.0,1112.0,80.4,5.4,1008.2,1023.6,2358,1017.4,1601.0,1019.5,9.7,1.5,,,,,,,,,9.0,2.6,1.5,-5.3,,,,,,,,,,,,,,
239,세종,2022-12-14,-7.4,-9.8,739.0,-2.9,1.0,,,,,,0.1,9.8,320,153,5.3,340,202,2.0,1702.0,340.0,-12.8,47.0,1012.0,65.8,2.3,1017.0,1031.3,1031,1023.5,6.0,1028.7,9.7,7.4,,,,,,,,,1.5,0.9,-1.6,-8.8,,,,,,,,,,,,,,
239,세종,2022-12-15,-2.5,-9.5,21.0,3.5,1419.0,,,,,,4.8,5.9,180,1516,3.9,340,2232,1.1,930.0,180.0,-5.8,57.0,1359.0,79.3,4.1,1014.0,1028.0,1,1021.7,1504.0,1025.5,9.7,5.1,,,,,,,,,4.8,3.5,-1.4,-8.7,,,,,,,,,,,,,,
239,세종,2022-12-16,-5.1,-8.1,820.0,-2.2,1.0,,,,,,,4.9,320,332,3.0,340,336,1.1,979.0,320.0,-11.2,38.0,1113.0,63.0,2.6,1019.1,1033.2,1059,1027.7,1.0,1030.8,9.7,5.8,,,,,,,,,7.4,3.1,-1.1,-4.4,,,,,,,,,,,,,,
239,세종,2022-12-17,-6.4,-9.6,2359.0,-3.0,1333.0,,,,,,2.2,8.2,320,952,4.7,340,959,1.4,1226.0,320.0,-12.1,42.0,1620.0,65.1,2.5,1014.0,1031.3,1,1023.9,1453.0,1025.7,9.7,2.5,,,,,,,,,5.1,2.4,-1.4,-5.7,,,,,,,,,,,,,,
239,세종,2022-12-18,-8.9,-13.8,452.0,-5.0,1323.0,,,,,,,5.8,320,1334,3.6,340,1339,1.0,881.0,340.0,-16.1,32.0,1204.0,57.9,1.8,1012.5,1025.4,2307,1022.8,1432.0,1024.3,9.7,7.2,,,,,,,,,2.3,1.1,-1.5,-5.7,,,,,,,,,,,,,,
239,세종,2022-12-19,-6.4,-13.0,421.0,-0.8,1504.0,,,,,,,3.5,70,1412,1.8,70,1722,0.7,615.0,340.0,-13.0,32.0,1244.0,62.5,2.3,1015.8,1029.2,2325,1025.1,136.0,1027.5,9.7,7.4,,,,,,,,,0.1,0.1,-1.3,-7.1,,,,,,,,,,,,,,
239,세종,2022-12-20,-3.0,-9.1,609.0,2.9,1524.0,,,,,,,2.8,70,1306,2.1,90,1404,0.6,541.0,90.0,-8.9,43.0,1314.0,65.9,3.1,1015.5,1031.7,959,1021.8,2357.0,1027.0,9.6,7.7,,,,,,,,,3.6,2.4,-0.8,-7.1,,,,,,,,,,,,,,
239,세종,2022-12-21,-0.1,-2.5,25.0,1.4,1528.0,,,,,,5.6,5.3,340,2317,3.4,320,2337,0.7,591.0,320.0,-2.1,67.0,312.0,86.8,5.3,1001.4,1021.8,1,1009.8,1524.0,1012.7,9.7,0.0,,,,,,,,,8.5,5.3,0.0,-4.3,,,,,,,,,,,,,,
239,세종,2022-12-22,-5.1,-8.3,2206.0,0.2,1.0,,,,,,0.8,9.2,320,1353,6.1,340,1300,2.5,2125.0,340.0,-10.0,52.0,1429.0,69.1,2.9,999.5,1011.8,2208,1009.2,1339.0,1010.9,9.6,3.4,,,,,,,,,5.4,2.3,0.1,-5.4,,,,,,,,,,,,,,
239,세종,2022-12-23,-8.2,-10.7,2356.0,-5.2,1323.0,,,,,,0.3,11.9,320,1133,6.3,320,1140,3.0,2618.0,320.0,-14.2,48.0,1127.0,62.5,2.1,1002.6,1018.3,2246,1011.3,1.0,1014.2,9.7,5.3,,,,,,,,,8.4,2.9,-1.2,-5.8,,,,,,,,,,,,,,
239,세종,2022-12-24,-9.2,-13.6,717.0,-4.2,1537.0,,,,,,,3.9,320,1136,2.2,340,1138,0.9,747.0,320.0,-16.2,37.0,1539.0,57.8,1.7,1009.8,1023.4,2232,1018.0,4.0,1021.5,9.6,7.7,,,,,,,,,2.4,0.6,-2.4,-11.0,,,,,,,,,,,,,,
239,세종,2022-12-25,-5.4,-12.1,539.0,2.4,1521.0,,,,,,,6.2,320,1550,2.9,320,1551,0.7,606.0,180.0,-10.7,40.0,1449.0,67.8,2.7,1012.8,1026.0,2355,1022.9,1430.0,1024.4,9.7,7.7,,,,,,,,,2.1,0.5,-2.8,-11.3,,,,,,,,,,,,,,
239,세종,2022-12-26,-4.1,-9.7,740.0,1.4,1453.0,,,,,,,2.0,90,1147,1.3,90,1206,0.4,307.0,90.0,-8.8,45.0,1228.0,71.5,3.1,1015.3,1028.5,2356,1025.4,1437.0,1026.9,9.7,5.6,,,,,,,,,2.3,0.4,-2.7,-11.7,,,,,,,,,,,,,,
239,세종,2022-12-27,-2.9,-8.9,731.0,3.2,1426.0,,,,,,,2.6,70,1415,1.8,70,1405,0.4,383.0,90.0,-7.9,43.0,1311.0,70.1,3.4,1018.2,1031.8,1012,1028.1,1413.0,1029.8,9.7,7.4,,,,,,,,,1.9,1.3,-2.7,-10.1,,,,,,,,,,,,,,
239,세종,2022-12-28,-2.4,-5.5,544.0,2.8,1440.0,,,,,,,5.7,340,1130,4.0,340,1131,1.2,1011.0,320.0,-8.4,36.0,1406.0,65.5,3.3,1019.3,1033.7,2311,1028.9,514.0,1030.9,9.7,5.4,,,,,,,,,3.4,1.9,-1.4,-11.2,,,,,,,,,,,,,,
239,세종,2022-12-29,-3.5,-8.5,754.0,1.5,1436.0,,,,,,,5.0,340,1447,2.8,320,1508,0.6,551.0,340.0,-9.7,37.0,1446.0,64.6,2.9,1021.7,1034.5,249,1031.6,1431.0,1033.4,9.7,6.5,,,,,,,,,3.5,2.5,-2.3,-11.8,,,,,,,,,,,,,,
239,세종,2022-12-30,-1.0,-3.9,2.0,3.0,1323.0,,,,,,0.1,4.2,340,359,2.6,340,1555,1.0,840.0,290.0,-6.7,49.0,1548.0,66.5,3.7,1020.9,1033.5,1,1030.7,1404.0,1032.3,9.7,1.9,,,,,,,,,5.8,3.9,-0.7,-9.3,,,,,,,,,,,,,,
239,세종,2022-12-31,-1.4,-4.8,303.0,4.5,1540.0,,,,,,,3.9,290,1513,1.9,270,1445,0.6,480.0,340.0,-6.9,45.0,1555.0,67.1,3.7,1020.0,1033.4,1009,1030.1,1743.0,1031.5,9.7,2.7,,,,,,,,,3.9,1.9,-1.4,-10.7,,,,,,,,,,,,,,
239,세종,2023-01-01,-0.8,-6.0,543.0,6.0,1327.0,,,,,,,7.5,340,1608,5.0,320,1609,1.1,979.0,290.0,-10.5,19.0,1407.0,53.3,2.8,1019.9,1033.0,2317,1029.5,1608.0,1031.4,9.7,6.7,,,,,,,,,4.3,2.6,-1.3,-10.0,,,,,,,,,,,,,,
239,세종,2023-01-02,-3.3,-6.6,755.0,1.9,1418.0,,,,,,,4.8,340,1444,2.9,320,1450,1.2,995.0,320.0,-15.2,22.0,1512.0,40.9,1.9,1021.1,1034.2,853,1030.1,1528.0,1032.7,9.7,7.8,,,,,,,,,,,-1.4,-12.4,,,,,,,,,,,,,,
239,세종,2023-01-03,-3.7,-9.3,705.0,2.6,1508.0,,,,,,,5.4,340,1514,3.4,340,1520,1.0,870.0,290.0,-12.1,30.0,1510.0,54.8,2.4,1019.6,1032.7,812,1028.8,1454.0,1031.1,9.7,7.8,,,,,,,,,0.0,0.0,-1.4,-13.9,,,,,,,,,,,,,,
239,세종,2023-01-04,-1.8,-7.4,339.0,5.1,1355.0,,,,,,,6.5,320,1415,3.9,320,1417,0.8,665.0,290.0,-9.8,31.0,1445.0,56.1,2.9,1019.6,1032.3,1009,1029.6,1516.0,1031.1,9.7,7.2,,,,,,,,,1.1,0.4,-0.5,-12.0,,,,,,,,,,,,,,
239,세종,2023-01-05,-1.5,-6.2,752.0,4.0,1411.0,,,,,,,2.7,50,1514,1.7,360,1730,0.5,411.0,70.0,-6.8,43.0,1413.0,68.5,3.7,1019.7,1032.9,933,1029.7,1359.0,1031.2,9.7,5.4,,,,,,,,,4.0,3.8,-1.0,-10.9,,,,,,,,,,,,,,
239,세종,2023-01-06,0.8,-4.4,809.0,6.3,1425.0,,,,,,0.7,4.4,290,2348,3.0,180,2331,0.6,525.0,180.0,-3.3,54.0,1337.0,74.9,4.9,1011.4,1030.3,1,1015.1,2258.0,1022.7,9.8,5.7,,,,,,,,,3.5,2.8,0.2,-9.7,,,,,,,,,,,,,,
239,세종,2023-01-07,2.9,-1.7,2400.0,6.3,1252.0,,,,,,0.0,7.3,270,1332,4.3,320,1327,1.8,1522.0,290.0,-4.5,37.0,1436.0,59.5,4.4,1009.1,1024.6,2304,1015.3,23.0,1020.3,9.8,7.2,,,,,,,,,2.5,1.6,2.0,-8.9,,,,,,,,,,,,,,
239,세종,2023-01-08,0.6,-4.7,730.0,7.0,1526.0,,,,,,,2.7,360,1320,1.7,20,1320,0.4,337.0,70.0,-5.3,38.0,1520.0,66.8,4.1,1013.9,1027.4,819,1023.8,1531.0,1025.2,9.8,7.6,,,,,,,,,1.1,1.0,0.8,-9.3,,,,,,,,,,,,,,
239,세종,2023-01-09,1.7,-2.2,2315.0,8.7,1428.0,,,,,,0.0,6.0,320,1356,4.2,340,1402,1.0,859.0,320.0,-5.1,25.0,1723.0,62.4,4.3,1013.6,1028.9,2357,1022.4,1427.0,1024.8,9.8,3.8,,,,,,,,,4.3,3.3,1.4,-9.2,,,,,,,,,,,,,,
239,세종,2023-01-10,0.7,-5.3,708.0,8.7,1516.0,,,,,,,3.7,320,1449,2.2,320,1450,0.5,445.0,70.0,-7.1,22.0,1539.0,58.3,3.6,1017.5,1030.9,951,1027.1,1723.0,1028.9,9.8,7.9,,,,,,,,,2.0,1.5,1.1,-10.8,,,,,,,,,,,,,,
239,세종,2023-01-11,1.8,-4.3,636.0,9.9,1534.0,,,,,,,2.7,340,1630,2.0,340,1633,0.5,436.0,70.0,-6.7,22.0,1550.0,56.5,3.7,1015.2,1028.7,957,1024.7,1628.0,1026.5,9.8,7.8,,,,,,,,,1.0,0.3,1.8,-9.7,,,,,,,,,,,,,,
239,세종,2023-01-12,4.9,-3.0,701.0,13.2,1527.0,,,,,,0.1,2.8,290,255,1.9,320,259,0.4,363.0,70.0,-4.7,29.0,1516.0,52.6,4.3,1011.3,1026.0,755,1018.0,2358.0,1022.4,9.9,7.8,,,,,,,,,1.8,0.9,3.2,-8.6,,,,,,,,,,,,,,
239,세종,2023-01-13,8.7,4.7,206.0,13.0,1601.0,,,,,,17.5,4.7,250,1845,2.6,290,2033,0.9,744.0,320.0,7.5,43.0,2.0,92.5,10.5,1000.6,1018.0,1,1008.5,1353.0,1011.4,9.9,0.0,,,,,,,,,8.5,7.3,6.6,3.8,,,,,,,,,,,,,,
239,세종,2023-01-14,7.2,5.5,2352.0,8.8,28.0,,,,,,4.8,3.7,290,849,2.7,290,852,0.7,628.0,90.0,6.4,94.0,2332.0,94.9,9.6,1002.7,1016.8,2132,1011.0,527.0,1013.7,9.9,0.0,,,,,,,,,8.3,7.6,7.2,5.0,,,,,,,,,,,,,,
239,세종,2023-01-15,0.3,-3.0,2336.0,5.6,34.0,,,,,,1.0,5.0,290,1449,2.8,290,1427,1.4,1194.0,290.0,-2.7,62.0,2034.0,80.8,5.2,1007.6,1022.3,2331,1015.9,38.0,1018.9,9.9,0.0,,,,,,,,,9.8,6.9,2.6,-4.1,,,,,,,,,,,,,,
239,세종,2023-01-16,-3.3,-6.1,2334.0,0.4,1347.0,,,,,,,5.9,290,1200,3.5,320,1301,1.4,1237.0,290.0,-10.2,39.0,1544.0,59.6,2.8,1014.1,1027.6,2012,1022.2,33.0,1025.6,9.9,7.7,,,,,,,,,3.8,1.5,1.1,-9.8,,,,,,,,,,,,,,
239,세종,2023-01-17,-2.5,-7.0,338.0,2.1,1456.0,,,,,,,4.1,340,1427,2.3,340,1430,0.7,633.0,290.0,-9.5,36.0,1240.0,60.3,3.0,1015.7,1029.2,327,1025.1,1546.0,1027.2,10.0,6.0,,,,,,,,,7.6,3.3,0.3,-9.9,,,,,,,,,,,,,,
239,세종,2023-01-18,-0.9,-3.8,2348.0,3.9,1427.0,,,,,,,5.7,320,1609,3.6,340,1505,1.0,868.0,320.0,-8.0,30.0,2036.0,61.4,3.5,1015.1,1028.0,853,1025.0,1429.0,1026.5,10.0,5.4,,,,,,,,,4.6,2.5,0.8,-9.9,,,,,,,,,,,,,,
239,세종,2023-01-19,0.5,-5.3,146.0,5.0,1303.0,,,,,,,7.6,200,2345,3.3,140,1647,1.2,1074.0,160.0,-6.3,42.0,1228.0,61.1,3.9,1012.9,1027.6,236,1021.5,2400.0,1024.2,10.0,6.4,,,,,,,,,4.1,3.0,2.7,-10.0,,,,,,,,,,,,,,
239,세종,2023-01-20,-2.0,-7.4,2357.0,3.7,31.0,,,,,,0.5,12.6,340,1215,7.1,320,1105,2.9,2541.0,320.0,-11.3,25.0,1339.0,51.8,2.9,1016.7,1032.2,2338,1021.0,31.0,1028.2,10.0,6.5,1200.0,2.17,11.99,,,,,,2.5,0.9,1.7,-5.7,,,,,,,,,,1.5,2.1,,,
239,세종,2023-01-21,-3.7,-9.0,643.0,1.9,1441.0,,,,,,,5.9,70,1528,3.3,70,1532,1.1,934.0,90.0,-10.6,39.0,1302.0,60.1,2.7,1019.4,1032.8,341,1029.0,2259.0,1031.0,10.1,8.1,1200.0,2.13,12.69,,,,,,2.0,0.1,0.0,-7.2,,,,,,,,,,1.3,1.8,,,
239,세종,2023-01-22,-0.4,-4.1,151.0,3.8,1440.0,,,,,,,3.3,70,1403,2.4,70,1455,1.0,877.0,70.0,-7.5,43.0,1222.0,59.6,3.5,1015.1,1029.8,312,1023.7,1728.0,1026.5,10.1,0.0,1200.0,1.08,5.38,,,,,,8.6,5.3,2.4,-3.2,,,,,,,,,,0.7,1.0,,,
239,세종,2023-01-23,0.3,-3.4,549.0,7.2,1337.0,,,,,,,9.9,320,2309,5.2,290,2152,2.0,1767.0,320.0,-5.3,47.0,1351.0,67.5,4.2,1012.1,1026.3,2359,1019.9,1449.0,1023.5,10.1,6.3,1200.0,1.97,10.57,,,,,,5.6,2.0,3.9,-3.5,,,,,,,,,,1.4,2.0,,,
